Province,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,DeathRate,RecoveryRate
Tibet,China,31.6927,88.0924,2020-07-13,1,0,1,0,Western Pacific,0.0,100.0
Xinjiang,China,41.1129,85.2401,2020-07-13,76,3,73,0,Western Pacific,3.95,96.05
Yunnan,China,24.974,101.487,2020-07-13,187,2,183,2,Western Pacific,1.07,97.86
Zhejiang,China,29.1832,120.0934,2020-07-13,1270,1,1267,2,Western Pacific,0.08,99.76
,Colombia,4.5709,-74.2973,2020-07-13,154277,5455,63451,85371,Americas,3.54,41.13
,Congo (Brazzaville),-0.228,15.8277,2020-07-13,2028,47,589,1392,Africa,2.32,29.04
,Congo (Kinshasa),-4.0383,21.7587,2020-07-13,8075,190,3620,4265,Africa,2.35,44.83
,Costa Rica,9.7489,-83.7534,2020-07-13,8036,34,2304,5698,Americas,0.42,28.67
,Cote d'Ivoire,7.54,-5.5471,2020-07-13,12872,84,6810,5978,Africa,0.65,52.91
,Croatia,45.1,15.2,2020-07-13,3775,119,2514,1142,Europe,3.15,66.6
,Cuba,21.521757,-77.78116700000002,2020-07-13,2428,87,2268,73,Americas,3.58,93.41
,Cyprus,35.1264,33.4299,2020-07-13,1022,19,839,164,Europe,1.86,82.09
,Czechia,49.8175,15.473,2020-07-13,13238,353,8373,4512,Europe,2.67,63.25
Faroe Islands,Denmark,61.8926,-6.9118,2020-07-13,188,0,188,0,Europe,0.0,100.0
Greenland,Greenland,71.7069,-42.6043,2020-07-13,13,0,13,0,Europe,0.0,100.0
,Denmark,56.2639,9.5018,2020-07-13,13037,610,12130,297,Europe,4.68,93.04
,Djibouti,11.8251,42.5903,2020-07-13,4977,56,4729,192,Eastern Mediterranean,1.13,95.02
,Dominican Republic,18.7357,-70.1627,2020-07-13,45506,903,22441,22162,Americas,1.98,49.31
,Ecuador,-1.8312,-78.1834,2020-07-13,68459,5063,30369,33027,Americas,7.4,44.36
,Egypt,26.820553000000004,30.802498,2020-07-13,83001,3935,24975,54091,Eastern Mediterranean,4.74,30.09
,El Salvador,13.7942,-88.8965,2020-07-13,9978,267,5732,3979,Americas,2.68,57.45
,Equatorial Guinea,1.6508,10.2679,2020-07-13,3071,51,842,2178,Africa,1.66,27.42
,Eritrea,15.1794,39.7823,2020-07-13,232,0,107,125,Africa,0.0,46.12
,Estonia,58.5953,25.0136,2020-07-13,2014,69,1895,50,Europe,3.43,94.09
,Eswatini,-26.5225,31.4659,2020-07-13,1389,20,688,681,Africa,1.44,49.53
,Ethiopia,9.145,40.4897,2020-07-13,7766,128,2430,5208,Africa,1.65,31.29
,Fiji,-17.7134,178.065,2020-07-13,26,0,18,8,Western Pacific,0.0,69.23
,Finland,61.92411,25.748151,2020-07-13,7295,329,6800,166,Europe,4.51,93.21
French Guiana,France,3.9339,-53.1258,2020-07-13,6170,29,3210,2931,Europe,0.47,52.03
French Polynesia,France,-17.6797,149.4068,2020-07-13,62,0,60,2,Europe,0.0,96.77
Guadeloupe,France,16.265,-61.551,2020-07-13,190,14,157,19,Europe,7.37,82.63
Mayotte,France,-12.8275,45.166244,2020-07-13,2724,37,2480,207,Europe,1.36,91.04
New Caledonia,France,-20.904305,165.618042,2020-07-13,21,0,21,0,Europe,0.0,100.0
Reunion,France,-21.1151,55.5364,2020-07-13,596,3,472,121,Europe,0.5,79.19
Saint Barthelemy,France,17.9,-62.8333,2020-07-13,6,0,6,0,Europe,0.0,100.0
St Martin,France,18.0708,-63.0501,2020-07-13,43,3,37,3,Europe,6.98,86.05
Martinique,France,14.6415,-61.0242,2020-07-13,255,15,98,142,Europe,5.88,38.43
,France,46.2276,2.2137,2020-07-13,199571,29931,72180,97460,Europe,15.0,36.17
,Gabon,-0.8037,11.6094,2020-07-13,6026,46,3475,2505,Africa,0.76,57.67
,Gambia,13.4432,-15.3101,2020-07-13,64,3,34,27,Africa,4.69,53.12
,Georgia,42.3154,43.3569,2020-07-13,995,15,857,123,Europe,1.51,86.13
,Germany,51.165691,10.451526,2020-07-13,200180,9074,185100,6006,Europe,4.53,92.47
,Ghana,7.9465,-1.0232,2020-07-13,24988,139,21067,3782,Africa,0.56,84.31
,Greece,39.0742,21.8243,2020-07-13,3826,193,1374,2259,Europe,5.04,35.91
,Guatemala,15.7835,-90.2308,2020-07-13,29742,1244,4321,24177,Americas,4.18,14.53
,Guinea,9.9456,-9.6966,2020-07-13,6141,37,4862,1242,Africa,0.6,79.17
,Guyana,4.860416000000002,-58.93018000000001,2020-07-13,300,17,155,128,Americas,5.67,51.67
,Haiti,18.9712,-72.2852,2020-07-13,6727,141,3022,3564,Americas,2.1,44.92
,Holy See,41.9029,12.4534,2020-07-13,12,0,12,0,Europe,0.0,100.0
,Honduras,15.2,-86.2419,2020-07-13,28579,789,3123,24667,Americas,2.76,10.93
,Hungary,47.1625,19.5033,2020-07-13,4247,595,3073,579,Europe,14.01,72.36
,Iceland,64.9631,-19.0208,2020-07-13,1833,10,1801,22,Europe,0.55,98.25
,India,20.593684,78.96288,2020-07-13,906752,23727,571460,311565,South-East Asia,2.62,63.02
,Indonesia,-0.7893,113.9213,2020-07-13,76981,3656,36689,36636,South-East Asia,4.75,47.66
,Iran,32.427908,53.68804599999999,2020-07-13,259652,13032,222539,24081,Eastern Mediterranean,5.02,85.71
,Iraq,33.223191,43.679291,2020-07-13,79735,3250,46998,29487,Eastern Mediterranean,4.08,58.94
,Ireland,53.1424,-7.6921,2020-07-13,25638,1746,23364,528,Europe,6.81,91.13
,Israel,31.046051,34.851612,2020-07-13,40632,365,19395,20872,Europe,0.9,47.73
,Italy,41.87194,12.56738,2020-07-13,243230,34967,195106,13157,Europe,14.38,80.21
,Jamaica,18.1096,-77.2975,2020-07-13,759,10,628,121,Americas,1.32,82.74
,Japan,36.204824,138.252924,2020-07-13,22125,984,18058,3083,Western Pacific,4.45,81.62
,Jordan,31.24,36.51,2020-07-13,1183,10,1008,165,Eastern Mediterranean,0.85,85.21
,Kazakhstan,48.0196,66.9237,2020-07-13,61755,375,35911,25469,Europe,0.61,58.15
,Kenya,-0.0236,37.9062,2020-07-13,10294,197,2946,7151,Africa,1.91,28.62
,South Korea,35.90775700000001,127.766922,2020-07-13,13512,289,12282,941,Western Pacific,2.14,90.9
,Kuwait,29.31166,47.481766,2020-07-13,55508,393,45356,9759,Eastern Mediterranean,0.71,81.71
